-3.197109571434800473e-04,8.677189000086414682e-04,-1.047659955126800180e-03,2.670886800891569129e-02,-3.128623008676510980e-03,-2.630955189799166413e-02,3.228958910014085009e-03
-3.526017173003627696e-03,8.672002437938934301e-04,-2.113831143465476087e-03,2.410214588024700219e-02,5.409538631861087951e-03,-2.716631318978425871e-02,2.427276750351470540e-03
-6.105388160070860000e-03,-6.738620705010733023e-04,-3.070031845994236879e-03,1.207342527910323059e-02,4.996778907105616646e-03,-3.060715873901769836e-03,-4.160206235740937682e-03
-7.036681698003846921e-03,-3.722274120658081642e-04,4.051124944962177649e-03,7.555790603418398310e-03,3.910984122529776418e-03,4.021017344483799119e-03,-1.213000790532451148e-02
-1.392233824976395890e-02,-4.012784245285424059e-03,-3.149858030685247917e-03,3.022280957071479118e-02,-5.838357352553415077e-06,7.343394180277798382e-03,-1.647538486790539256e-02
-5.862328053902161364e-03,-3.938930629179127410e-03,-2.565468750536330569e-03,2.448155061347248238e-02,7.210618159973956193e-03,-6.629037640524352258e-03,-1.269640369930446523e-02
6.310179257267065252e-03,-8.881007623785725988e-03,-7.222346320889797520e-03,2.206732462544569798e-02,-4.459381954616755978e-04,-8.583710088255381773e-03,-3.244501654320152209e-03
5.382887853195878793e-03,8.820108278757340242e-04,2.298776475069184717e-03,5.952377126172136122e-03,2.852358231212576254e-04,-9.895003224058928834e-03,-4.906284881375271717e-03
7.758740986245109099e-03,1.052907819929321809e-02,-5.700732567071187772e-03,3.051279328091308085e-03,-2.486561003114093923e-04,-1.117817898479143111e-02,-4.211530861455587207e-03
1.069377310181672883e-02,-8.749478213188858914e-04,8.761603386668394972e-03,5.012374980027729104e-03,-6.186394892797739825e-03,-9.151107790570815748e-03,-8.255300963825432797e-03
1.233423521241625714e-02,7.244381925905327493e-03,7.738540651030054868e-03,-1.939868652446332178e-03,-4.985447747689152401e-03,-7.775358082285192124e-03,-1.261648330693095413e-02
1.804958584365869492e-02,5.120247085582146918e-03,1.032975342816895570e-02,-4.734850151431055712e-03,-2.568000008068187581e-03,-1.538370386121650814e-02,-1.081303233669394376e-02
1.800734996491347439e-02,7.877489927664045946e-03,7.811929125175496279e-03,-1.249380872493018220e-02,-3.292469567771140124e-03,-1.846971786108616079e-02,5.592271360345428197e-04
1.071225630653993392e-02,6.796167891391241729e-03,1.307571903725218004e-02,-2.317397483823002008e-02,-6.847595565024988326e-03,-9.800327444760481219e-03,9.237754612832228471e-03
7.623418704125217195e-03,1.014898924764564420e-02,7.159565764012441533e-03,-1.243784490775636485e-02,-3.822967208141853177e-03,-1.148495151907141971e-02,2.813789919186292753e-03
1.340999507515356140e-02,-4.665879390913875760e-04,-5.563737483970469626e-03,-2.196037007306405990e-03,2.723561385299045484e-03,-6.846102522977377293e-03,-1.061091507107018170e-03
1.172265091848208839e-02,-2.228526743189785091e-03,-8.335795719859335345e-03,-1.162098013067557056e-02,3.626823065013823474e-04,6.414778249961018350e-03,3.685191118780262957e-03
4.095247845755029675e-02,-6.187066150122526136e-03,-2.675094483788320598e-02,-2.287179699679125697e-03,-1.176953246432773390e-03,1.769698429802281977e-03,-6.320032953235106901e-03
2.141408455700679822e-02,2.705984414497748878e-03,-7.722019228247302240e-03,-1.544986935123116890e-03,-3.098773292768552869e-03,-6.019152522482678486e-03,-5.735136992882942583e-03
3.054966497559206181e-03,-3.872856724450731650e-03,2.984387834034980119e-02,-1.780141457438656066e-02,-5.825627568694250434e-03,-1.913657571418310444e-02,1.373762974380562940e-02
1.426491820684608509e-02,3.703061641357743503e-03,2.941897645033934167e-02,-3.245807408380690928e-02,-7.264441016751556693e-03,-1.453469119958067726e-02,6.870250001595990322e-03
